Sliding Sketch,Arrivals,ARE
Sl-CM,25433,0
input_num: 4247, guess: 2, real: 2
Sl-CM,25434,0
input_num: 5834, guess: 8, real: 8
Sl-CM,25435,0
input_num: 4872, guess: 2, real: 2
Sl-CM,25436,0
input_num: 4007, guess: 8, real: 8
Sl-CM,25437,0
input_num: 2628, guess: 7, real: 7
Sl-CM,25438,0
input_num: 76, guess: 7, real: 7
Sl-CM,25439,0
input_num: 4230, guess: 2, real: 2
Sl-CM,25440,0
input_num: 5651, guess: 3, real: 3
Sl-CM,25441,0
input_num: 1084, guess: 27, real: 27
Sl-CM,25442,0
input_num: 4489, guess: 9, real: 9
Sl-CM,25443,0
input_num: 5885, guess: 2, real: 2
Sl-CM,25444,0
input_num: 3087, guess: 14, real: 14
Sl-CM,25445,0
input_num: 5696, guess: 6, real: 6
Sl-CM,25446,0
input_num: 3043, guess: 141, real: 141
Sl-CM,25447,0
input_num: 3043, guess: 142, real: 142
Sl-CM,25448,0
input_num: 122, guess: 125, real: 125
Sl-CM,25449,0
input_num: 5618, guess: 3, real: 3
Sl-CM,25450,0
input_num: 2974, guess: 39, real: 39
Sl-CM,25451,0
input_num: 4468, guess: 8, real: 8
Sl-CM,25452,0
input_num: 278, guess: 4, real: 4
Sl-CM,25453,0
input_num: 3153, guess: 22, real: 22
Sl-CM,25454,0
input_num: 5696, guess: 7, real: 7
Sl-CM,25455,0
input_num: 5696, guess: 8, real: 8
Sl-CM,25456,0
input_num: 4903, guess: 12, real: 12
Sl-CM,25457,0
input_num: 1786, guess: 35, real: 35
Sl-CM,25458,0
input_num: 4007, guess: 9, real: 9
Sl-CM,25459,0
input_num: 5790, guess: 4, real: 4
Sl-CM,25460,0
input_num: 5240, guess: 3, real: 3
Sl-CM,25461,0
input_num: 1786, guess: 36, real: 36
Sl-CM,25462,0
input_num: 2590, guess: 12, real: 12
Sl-CM,25463,0
input_num: 4007, guess: 10, real: 10
Sl-CM,25464,0
input_num: 223, guess: 4, real: 4
Sl-CM,25465,0
input_num: 3043, guess: 143, real: 143
Sl-CM,25466,0
input_num: 2541, guess: 28, real: 28
Sl-CM,25467,0
input_num: 5425, guess: 1, real: 1
Sl-CM,25468,0
input_num: 3043, guess: 144, real: 144
Sl-CM,25469,0
input_num: 4528, guess: 10, real: 10
Sl-CM,25470,0
input_num: 811, guess: 43, real: 43
Sl-CM,25471,0
input_num: 245, guess: 18, real: 18
Sl-CM,25472,0
input_num: 4913, guess: 19, real: 19
Sl-CM,25473,0
input_num: 5661, guess: 1, real: 1
Sl-CM,25474,0
input_num: 3071, guess: 5, real: 5
Sl-CM,25475,0
input_num: 3171, guess: 35, real: 35
Sl-CM,25476,0
input_num: 1194, guess: 11, real: 11
Sl-CM,25477,0
input_num: 5077, guess: 7, real: 7
Sl-CM,25478,0
input_num: 5845, guess: 2, real: 2
Sl-CM,25479,0
input_num: 312, guess: 27, real: 27
Sl-CM,25480,0
input_num: 394, guess: 29, real: 29
Sl-CM,25481,0
input_num: 77, guess: 84, real: 84
Sl-CM,25482,0
input_num: 914, guess: 32, real: 32
Sl-CM,25483,0
input_num: 2186, guess: 1, real: 1
Sl-CM,25484,0
input_num: 3153, guess: 23, real: 23
Sl-CM,25485,0
input_num: 1311, guess: 26, real: 26
Sl-CM,25486,0
input_num: 338, guess: 67, real: 67
Sl-CM,25487,0
input_num: 1602, guess: 3, real: 3
Sl-CM,25488,0
input_num: 4337, guess: 65, real: 65
Sl-CM,25489,0
input_num: 893, guess: 84, real: 84
Sl-CM,25490,0
input_num: 4066, guess: 8, real: 8
Sl-CM,25491,0
input_num: 5946, guess: 1, real: 1
Sl-CM,25492,0
input_num: 5640, guess: 16, real: 16
Sl-CM,25493,0
input_num: 3205, guess: 20, real: 20
Sl-CM,25494,0
input_num: 960, guess: 48, real: 48
Sl-CM,25495,0
input_num: 5674, guess: 6, real: 6
Sl-CM,25496,0
input_num: 1065, guess: 25, real: 25
Sl-CM,25497,0
input_num: 3631, guess: 71, real: 71
Sl-CM,25498,0
input_num: 4066, guess: 9, real: 9
Sl-CM,25499,0
input_num: 1219, guess: 111, real: 111
Sl-CM,25500,0
input_num: 960, guess: 49, real: 49
Sl-CM,25501,0
input_num: 3619, guess: 22, real: 22
Sl-CM,25502,0
input_num: 4208, guess: 2, real: 2
Sl-CM,25503,0
input_num: 3171, guess: 36, real: 36
Sl-CM,25504,0
input_num: 5674, guess: 7, real: 7
Sl-CM,25505,0
input_num: 1147, guess: 11, real: 11
Sl-CM,25506,0
input_num: 4223, guess: 38, real: 38
Sl-CM,25507,0
input_num: 3275, guess: 5, real: 5
Sl-CM,25508,0
input_num: 5962, guess: 1, real: 1
Sl-CM,25509,0
input_num: 5674, guess: 8, real: 8
Sl-CM,25510,0
input_num: 2871, guess: 3, real: 3
Sl-CM,25511,0
input_num: 5077, guess: 8, real: 8
Sl-CM,25512,0
input_num: 5674, guess: 9, real: 9
Sl-CM,25513,0
input_num: 4065, guess: 3, real: 3
Sl-CM,25514,0
input_num: 3275, guess: 6, real: 6
Sl-CM,25515,0
input_num: 149, guess: 25, real: 25
Sl-CM,25516,0
input_num: 1228, guess: 86, real: 86
Sl-CM,25517,0
input_num: 1088, guess: 14, real: 14
Sl-CM,25518,0
input_num: 26, guess: 40, real: 40
Sl-CM,25519,0
input_num: 5963, guess: 1, real: 1
Sl-CM,25520,0
input_num: 1228, guess: 87, real: 87
Sl-CM,25521,0
input_num: 5085, guess: 5, real: 5
Sl-CM,25522,0
input_num: 5674, guess: 10, real: 10
Sl-CM,25523,0
input_num: 3275, guess: 7, real: 7
Sl-CM,25524,0
input_num: 5556, guess: 1, real: 1
Sl-CM,25525,0
input_num: 4893, guess: 10, real: 10
Sl-CM,25526,0
input_num: 1228, guess: 88, real: 88
Sl-CM,25527,0
input_num: 2646, guess: 3, real: 3
Sl-CM,25528,0
input_num: 5077, guess: 9, real: 9
Sl-CM,25529,0
input_num: 5469, guess: 9, real: 9
Sl-CM,25530,0
input_num: 2577, guess: 5, real: 5
Sl-CM,25531,0
input_num: 2951, guess: 7, real: 7
Sl-CM,25532,0
input_num: 1228, guess: 89, real: 89
Sl-CM,25533,0
input_num: 5904, guess: 1, real: 1
Sl-CM,25534,0
input_num: 111, guess: 6, real: 6
Sl-CM,25535,0
input_num: 714, guess: 48, real: 48
Sl-CM,25536,0
input_num: 1782, guess: 28, real: 28
Sl-CM,25537,0
input_num: 4007, guess: 11, real: 11
Sl-CM,25538,0
input_num: 5956, guess: 1, real: 1
Sl-CM,25539,0
input_num: 2951, guess: 8, real: 8
Sl-CM,25540,0
input_num: 736, guess: 17, real: 17
Sl-CM,25541,0
input_num: 5548, guess: 4, real: 4
Sl-CM,25542,0
input_num: 3619, guess: 23, real: 23
Sl-CM,25543,0
input_num: 5440, guess: 1, real: 1
Sl-CM,25544,0
input_num: 3320, guess: 53, real: 53
Sl-CM,25545,0
input_num: 5642, guess: 1, real: 1
Sl-CM,25546,0
input_num: 3275, guess: 8, real: 8
Sl-CM,25547,0
input_num: 5904, guess: 2, real: 2
Sl-CM,25548,0
input_num: 5674, guess: 11, real: 11
Sl-CM,25549,0
input_num: 3458, guess: 13, real: 13
Sl-CM,25550,0
input_num: 5677, guess: 2, real: 2
Sl-CM,25551,0
input_num: 3153, guess: 24, real: 24
Sl-CM,25552,0
input_num: 1131, guess: 11, real: 11
Sl-CM,25553,0
input_num: 4292, guess: 3, real: 3
Sl-CM,25554,0
input_num: 5422, guess: 5, real: 5
Sl-CM,25555,0
input_num: 312, guess: 28, real: 28
Sl-CM,25556,0
input_num: 3146, guess: 32, real: 32
Sl-CM,25557,0
input_num: 3275, guess: 9, real: 9
Sl-CM,25558,0
input_num: 5008, guess: 7, real: 7
Sl-CM,25559,0
input_num: 832, guess: 133, real: 133
Sl-CM,25560,0
input_num: 1234, guess: 1, real: 1
Sl-CM,25561,0
input_num: 5441, guess: 6, real: 6
Sl-CM,25562,0
input_num: 4596, guess: 2, real: 2
Sl-CM,25563,0
input_num: 4405, guess: 10, real: 10
Sl-CM,25564,0
input_num: 672, guess: 31, real: 31
Sl-CM,25565,0
input_num: 3546, guess: 12, real: 12
Sl-CM,25566,0
input_num: 4570, guess: 18, real: 18
Sl-CM,25567,0
input_num: 3655, guess: 15, real: 15
Sl-CM,25568,0
input_num: 5469, guess: 10, real: 10
Sl-CM,25569,0
input_num: 4893, guess: 11, real: 11
Sl-CM,25570,0
input_num: 1694, guess: 32, real: 32
Sl-CM,25571,0
input_num: 3546, guess: 13, real: 13
Sl-CM,25572,0
input_num: 3312, guess: 4, real: 4
Sl-CM,25573,0
input_num: 2284, guess: 50, real: 50
Sl-CM,25574,0
input_num: 1790, guess: 68, real: 68
Sl-CM,25575,0
input_num: 2958, guess: 4, real: 4
Sl-CM,25576,0
input_num: 1867, guess: 7, real: 7
Sl-CM,25577,0
input_num: 1117, guess: 124, real: 124
Sl-CM,25578,0
input_num: 2655, guess: 15, real: 15
Sl-CM,25579,0
input_num: 1425, guess: 10, real: 10
Sl-CM,25580,0
input_num: 5921, guess: 1, real: 1
Sl-CM,25581,0
input_num: 5963, guess: 2, real: 2
Sl-CM,25582,0
input_num: 4007, guess: 12, real: 12
Sl-CM,25583,0
input_num: 2915, guess: 74, real: 74
Sl-CM,25584,0
input_num: 5129, guess: 1, real: 1
Sl-CM,25585,0
input_num: 1654, guess: 7, real: 7
Sl-CM,25586,0
input_num: 1220, guess: 72, real: 72
Sl-CM,25587,0
input_num: 4725, guess: 38, real: 38
Sl-CM,25588,0
input_num: 296, guess: 8, real: 8
Sl-CM,25589,0
input_num: 2894, guess: 41, real: 41
Sl-CM,25590,0
input_num: 5536, guess: 1, real: 1
Sl-CM,25591,0
input_num: 4761, guess: 17, real: 17
Sl-CM,25592,0
input_num: 673, guess: 18, real: 18
Sl-CM,25593,0
input_num: 1234, guess: 2, real: 2
Sl-CM,25594,0
input_num: 5422, guess: 6, real: 6
Sl-CM,25595,0
input_num: 673, guess: 19, real: 19
Sl-CM,25596,0
input_num: 5688, guess: 2, real: 2
Sl-CM,25597,0
input_num: 1310, guess: 32, real: 32
Sl-CM,25598,0
input_num: 4007, guess: 13, real: 13
Sl-CM,25599,0
input_num: 2152, guess: 5, real: 5
Sl-CM,25600,0
input_num: 4833, guess: 11, real: 11
Sl-CM,25601,0
input_num: 5702, guess: 4, real: 4
Sl-CM,25602,0
input_num: 533, guess: 43, real: 43
Sl-CM,25603,0
input_num: 2547, guess: 34, real: 34
Sl-CM,25604,0
input_num: 1358, guess: 38, real: 38
Sl-CM,25605,0
input_num: 673, guess: 20, real: 20
Sl-CM,25606,0
input_num: 2590, guess: 13, real: 13
Sl-CM,25607,0
input_num: 3631, guess: 72, real: 72
Sl-CM,25608,0
input_num: 832, guess: 134, real: 134
Sl-CM,25609,0
input_num: 2152, guess: 6, real: 6
Sl-CM,25610,0
input_num: 3002, guess: 37, real: 37
Sl-CM,25611,0
input_num: 5729, guess: 2, real: 2
Sl-CM,25612,0
input_num: 4007, guess: 14, real: 14
Sl-CM,25613,0
input_num: 3535, guess: 35, real: 35
Sl-CM,25614,0
input_num: 5891, guess: 3, real: 3
Sl-CM,25615,0
input_num: 5640, guess: 17, real: 17
Sl-CM,25616,0
input_num: 5836, guess: 1, real: 1
Sl-CM,25617,0
input_num: 1194, guess: 12, real: 12
Sl-CM,25618,0
input_num: 2915, guess: 75, real: 75
Sl-CM,25619,0
input_num: 369, guess: 44, real: 44
Sl-CM,25620,0
input_num: 5891, guess: 4, real: 4
Sl-CM,25621,0
input_num: 5640, guess: 18, real: 18
Sl-CM,25622,0
input_num: 3907, guess: 1, real: 1
Sl-CM,25623,0
input_num: 5405, guess: 1, real: 1
Sl-CM,25624,0
input_num: 832, guess: 135, real: 135
Sl-CM,25625,0
input_num: 5834, guess: 9, real: 9
Sl-CM,25626,0
input_num: 4007, guess: 15, real: 15
Sl-CM,25627,0
input_num: 3059, guess: 3, real: 3
Sl-CM,25628,0
input_num: 4575, guess: 4, real: 4
Sl-CM,25629,0
input_num: 369, guess: 45, real: 45
Sl-CM,25630,0
input_num: 3059, guess: 4, real: 4
Sl-CM,25631,0
input_num: 4337, guess: 66, real: 66
Sl-CM,25632,0
input_num: 5987, guess: 1, real: 1
Sl-CM,25633,0
input_num: 4725, guess: 39, real: 39
Sl-CM,25634,0
input_num: 3594, guess: 10, real: 10
Sl-CM,25635,0
input_num: 1807, guess: 10, real: 10
Sl-CM,25636,0
input_num: 740, guess: 99, real: 99
Sl-CM,25637,0
input_num: 5976, guess: 1, real: 1
Sl-CM,25638,0
input_num: 1220, guess: 73, real: 73
Sl-CM,25639,0
input_num: 5834, guess: 10, real: 10
Sl-CM,25640,0
input_num: 5961, guess: 1, real: 1
Sl-CM,25641,0
input_num: 1980, guess: 7, real: 7
Sl-CM,25642,0
input_num: 5243, guess: 7, real: 7
Sl-CM,25643,0
input_num: 4007, guess: 16, real: 16
Sl-CM,25644,0
input_num: 2536, guess: 25, real: 25
Sl-CM,25645,0
input_num: 4540, guess: 6, real: 6
Sl-CM,25646,0
input_num: 5642, guess: 2, real: 2
Sl-CM,25647,0
input_num: 312, guess: 29, real: 29
Sl-CM,25648,0
input_num: 3043, guess: 145, real: 145
Sl-CM,25649,0
input_num: 245, guess: 19, real: 19
Sl-CM,25650,0
input_num: 29, guess: 28, real: 28
Sl-CM,25651,0
input_num: 5961, guess: 2, real: 2
Sl-CM,25652,0
input_num: 5976, guess: 2, real: 2
Sl-CM,25653,0
input_num: 4540, guess: 7, real: 7
Sl-CM,25654,0
input_num: 4007, guess: 17, real: 17
Sl-CM,25655,0
input_num: 4702, guess: 7, real: 7
Sl-CM,25656,0
input_num: 533, guess: 44, real: 44
Sl-CM,25657,0
input_num: 1902010, guess: 51, real: 51
Sl-CM,25658,0
input_num: 4007, guess: 18, real: 18
Sl-CM,25659,0
input_num: 1219, guess: 112, real: 112
Sl-CM,25660,0
input_num: 3312, guess: 5, real: 5
Sl-CM,25661,0
input_num: 736, guess: 18, real: 18
Sl-CM,25662,0
input_num: 5551, guess: 2, real: 2
Sl-CM,25663,0
input_num: 5109, guess: 6, real: 6
Sl-CM,25664,0
input_num: 5466, guess: 2, real: 2
Sl-CM,25665,0
input_num: 5961, guess: 3, real: 3
Sl-CM,25666,0
input_num: 2929, guess: 11, real: 11
Sl-CM,25667,0
input_num: 83, guess: 31, real: 31
Sl-CM,25668,0
input_num: 1122, guess: 29, real: 29
Sl-CM,25669,0
input_num: 2230, guess: 15, real: 15
Sl-CM,25670,0
input_num: 5973, guess: 1, real: 1
Sl-CM,25671,0
input_num: 2257, guess: 152, real: 152
Sl-CM,25672,0
input_num: 852, guess: 5, real: 5
Sl-CM,25673,0
input_num: 3776, guess: 30, real: 30
Sl-CM,25674,0
input_num: 1175, guess: 38, real: 38
Sl-CM,25675,0
input_num: 2961, guess: 23, real: 23
Sl-CM,25676,0
input_num: 230, guess: 14, real: 14
Sl-CM,25677,0
input_num: 5642, guess: 3, real: 3
Sl-CM,25678,0
input_num: 1063, guess: 17, real: 17
Sl-CM,25679,0
input_num: 5466, guess: 3, real: 3
Sl-CM,25680,0
input_num: 4279, guess: 17, real: 17
Sl-CM,25681,0
input_num: 1014, guess: 2, real: 2
Sl-CM,25682,0
input_num: 5642, guess: 4, real: 4
Sl-CM,25683,0
input_num: 3674, guess: 10, real: 10
Sl-CM,25684,0
input_num: 1199387, guess: 17, real: 17
Sl-CM,25685,0
input_num: 234, guess: 161, real: 161
Sl-CM,25686,0
input_num: 3475, guess: 5, real: 5
Sl-CM,25687,0
input_num: 2695, guess: 32, real: 32
Sl-CM,25688,0
input_num: 1786, guess: 37, real: 37
Sl-CM,25689,0
input_num: 5696, guess: 9, real: 9
Sl-CM,25690,0
input_num: 2274, guess: 14, real: 14
Sl-CM,25691,0
input_num: 5109, guess: 7, real: 7
Sl-CM,25692,0
input_num: 5745, guess: 6, real: 6
Sl-CM,25693,0
input_num: 77, guess: 85, real: 85
Sl-CM,25694,0
input_num: 483, guess: 14, real: 14
Sl-CM,25695,0
input_num: 234, guess: 162, real: 162
Sl-CM,25696,0
input_num: 4244, guess: 11, real: 11
Sl-CM,25697,0
input_num: 5948, guess: 1, real: 1
Sl-CM,25698,0
input_num: 5466, guess: 4, real: 4
Sl-CM,25699,0
input_num: 5882, guess: 1, real: 1
Sl-CM,25700,0
input_num: 5745, guess: 7, real: 7
Sl-CM,25701,0
input_num: 5999, guess: 1, real: 1
Sl-CM,25702,0
input_num: 5506, guess: 2, real: 2
Sl-CM,25703,0
input_num: 676, guess: 10, real: 10
Sl-CM,25704,0
input_num: 5313, guess: 1, real: 1
Sl-CM,25705,0
input_num: 1786, guess: 38, real: 38
Sl-CM,25706,0
input_num: 2577, guess: 6, real: 6
Sl-CM,25707,0
input_num: 4115, guess: 2, real: 2
Sl-CM,25708,0
input_num: 2988, guess: 17, real: 17
Sl-CM,25709,0
input_num: 5628, guess: 4, real: 4
Sl-CM,25710,0
input_num: 6004, guess: 1, real: 1
Sl-CM,25711,0
input_num: 5556, guess: 2, real: 2
Sl-CM,25712,0
input_num: 5932, guess: 1, real: 1
Sl-CM,25713,0
input_num: 5364, guess: 1, real: 1
Sl-CM,25714,0
input_num: 2208, guess: 15, real: 15
Sl-CM,25715,0
input_num: 740, guess: 100, real: 100
Sl-CM,25716,0
input_num: 5302, guess: 6, real: 6
Sl-CM,25717,0
input_num: 729, guess: 16, real: 16
Sl-CM,25718,0
input_num: 5628, guess: 5, real: 5
Sl-CM,25719,0
input_num: 5348, guess: 2, real: 2
Sl-CM,25720,0
input_num: 338, guess: 68, real: 68
Sl-CM,25721,0
input_num: 5993, guess: 1, real: 1
Sl-CM,25722,0
input_num: 811, guess: 44, real: 44
Sl-CM,25723,0
input_num: 5975, guess: 1, real: 1
Sl-CM,25724,0
input_num: 2745, guess: 17, real: 17
Sl-CM,25725,0
input_num: 4702, guess: 8, real: 8
Sl-CM,25726,0
input_num: 4285, guess: 19, real: 19
Sl-CM,25727,0
input_num: 438, guess: 5, real: 5
Sl-CM,25728,0
input_num: 77, guess: 86, real: 86
Sl-CM,25729,0
input_num: 5486, guess: 4, real: 4
Sl-CM,25730,0
input_num: 4337, guess: 67, real: 67
Sl-CM,25731,0
input_num: 5975, guess: 2, real: 2
Sl-CM,25732,0
input_num: 5440, guess: 2, real: 2
Sl-CM,25733,0
input_num: 71, guess: 79, real: 79
Sl-CM,25734,0
input_num: 2676, guess: 31, real: 31
Sl-CM,25735,0
input_num: 4341, guess: 2, real: 2
Sl-CM,25736,0
input_num: 5640, guess: 19, real: 19
Sl-CM,25737,0
input_num: 1057, guess: 12, real: 12
Sl-CM,25738,0
input_num: 3750, guess: 5, real: 5
Sl-CM,25739,0
input_num: 77, guess: 87, real: 87
Sl-CM,25740,0
input_num: 3447, guess: 5, real: 5
Sl-CM,25741,0
input_num: 1569, guess: 12, real: 12
Sl-CM,25742,0
input_num: 5640, guess: 20, real: 20
Sl-CM,25743,0
input_num: 5169, guess: 4, real: 4
Sl-CM,25744,0
input_num: 3631, guess: 73, real: 73
Sl-CM,25745,0
input_num: 3759, guess: 4, real: 4
Sl-CM,25746,0
input_num: 202, guess: 31, real: 31
Sl-CM,25747,0
input_num: 5745, guess: 8, real: 8
Sl-CM,25748,0
input_num: 673, guess: 21, real: 21
Sl-CM,25749,0
input_num: 4872, guess: 3, real: 3
Sl-CM,25750,0
input_num: 1219, guess: 113, real: 113
Sl-CM,25751,0
input_num: 3575, guess: 3, real: 3
Sl-CM,25752,0
input_num: 1088, guess: 15, real: 15
Sl-CM,25753,0
input_num: 1965, guess: 149, real: 149
Sl-CM,25754,0
input_num: 5628, guess: 6, real: 6
Sl-CM,25755,0
input_num: 6007, guess: 1, real: 1
Sl-CM,25756,0
input_num: 4977, guess: 10, real: 10
Sl-CM,25757,0
input_num: 5745, guess: 9, real: 9
Sl-CM,25758,0
input_num: 5640, guess: 21, real: 21
Sl-CM,25759,0
input_num: 1197, guess: 2, real: 2
Sl-CM,25760,0
input_num: 1685, guess: 3, real: 3
Sl-CM,25761,0
input_num: 5628, guess: 7, real: 7
Sl-CM,25762,0
input_num: 5640, guess: 22, real: 22
Sl-CM,25763,0
input_num: 6013, guess: 1, real: 1
Sl-CM,25764,0
input_num: 1574, guess: 19, real: 19
Sl-CM,25765,0
input_num: 1088, guess: 16, real: 16
Sl-CM,25766,0
input_num: 781, guess: 10, real: 10
Sl-CM,25767,0
input_num: 1175, guess: 39, real: 39
Sl-CM,25768,0
input_num: 2600, guess: 42, real: 42
Sl-CM,25769,0
input_num: 1053, guess: 16, real: 16
Sl-CM,25770,0
input_num: 2975, guess: 38, real: 38
Sl-CM,25771,0
input_num: 4223, guess: 39, real: 39
Sl-CM,25772,0
input_num: 3720, guess: 12, real: 12
Sl-CM,25773,0
input_num: 1197, guess: 3, real: 3
Sl-CM,25774,0
input_num: 1219, guess: 114, real: 114
Sl-CM,25775,0
input_num: 5745, guess: 10, real: 10
Sl-CM,25776,0
input_num: 5640, guess: 23, real: 23
Sl-CM,25777,0
input_num: 4873, guess: 7, real: 7
Sl-CM,25778,0
input_num: 5640, guess: 24, real: 24
Sl-CM,25779,0
input_num: 77, guess: 88, real: 88
Sl-CM,25780,0
input_num: 1975282, guess: 110, real: 110
Sl-CM,25781,0
input_num: 3720, guess: 13, real: 13
Sl-CM,25782,0
input_num: 1975282, guess: 111, real: 111
Sl-CM,25783,0
input_num: 5745, guess: 11, real: 11
Sl-CM,25784,0
input_num: 1975282, guess: 112, real: 112
Sl-CM,25785,0
input_num: 1969, guess: 25, real: 25
Sl-CM,25786,0
input_num: 77, guess: 89, real: 89
Sl-CM,25787,0
input_num: 3759, guess: 5, real: 5
Sl-CM,25788,0
input_num: 5691, guess: 1, real: 1
Sl-CM,25789,0
input_num: 5628, guess: 8, real: 8
Sl-CM,25790,0
input_num: 3420, guess: 2, real: 2
Sl-CM,25791,0
input_num: 5642, guess: 5, real: 5
Sl-CM,25792,0
input_num: 6014, guess: 1, real: 1
Sl-CM,25793,0
input_num: 3759, guess: 6, real: 6
Sl-CM,25794,0
input_num: 5946, guess: 2, real: 2
Sl-CM,25795,0
input_num: 6007, guess: 2, real: 2
Sl-CM,25796,0
input_num: 4458, guess: 4, real: 4
Sl-CM,25797,0
input_num: 4074, guess: 1, real: 1
Sl-CM,25798,0
input_num: 5027, guess: 9, real: 9
Sl-CM,25799,0
input_num: 1175, guess: 40, real: 40
Sl-CM,25800,0
input_num: 369, guess: 46, real: 46
Sl-CM,25801,0
input_num: 3146, guess: 33, real: 33
Sl-CM,25802,0
input_num: 1821, guess: 19, real: 19
Sl-CM,25803,0
input_num: 6004, guess: 2, real: 2
Sl-CM,25804,0
input_num: 6014, guess: 2, real: 2
Sl-CM,25805,0
input_num: 1196, guess: 187, real: 187
Sl-CM,25806,0
input_num: 4007, guess: 19, real: 19
Sl-CM,25807,0
input_num: 2600, guess: 43, real: 43
Sl-CM,25808,0
input_num: 5427, guess: 6, real: 6
Sl-CM,25809,0
input_num: 2680, guess: 6, real: 6
Sl-CM,25810,0
input_num: 811, guess: 45, real: 45
Sl-CM,25811,0
input_num: 3909, guess: 4, real: 4
Sl-CM,25812,0
input_num: 369, guess: 47, real: 47
Sl-CM,25813,0
input_num: 445087, guess: 4, real: 4
Sl-CM,25814,0
input_num: 748, guess: 35, real: 35
Sl-CM,25815,0
input_num: 5027, guess: 10, real: 10
Sl-CM,25816,0
input_num: 5640, guess: 25, real: 25
Sl-CM,25817,0
input_num: 3631, guess: 74, real: 74
Sl-CM,25818,0
input_num: 4074, guess: 2, real: 2
Sl-CM,25819,0
input_num: 2383, guess: 4, real: 4
Sl-CM,25820,0
input_num: 6009, guess: 1, real: 1
Sl-CM,25821,0
input_num: 5324, guess: 12, real: 12
Sl-CM,25822,0
input_num: 4074, guess: 3, real: 3
Sl-CM,25823,0
input_num: 5397, guess: 6, real: 6
Sl-CM,25824,0
input_num: 2680, guess: 7, real: 7
Sl-CM,25825,0
input_num: 6027, guess: 1, real: 1
Sl-CM,25826,0
input_num: 1175, guess: 41, real: 41
Sl-CM,25827,0
input_num: 2755, guess: 2, real: 2
Sl-CM,25828,0
input_num: 1854, guess: 6, real: 6
Sl-CM,25829,0
input_num: 445087, guess: 5, real: 5
Sl-CM,25830,0
input_num: 5702, guess: 5, real: 5
Sl-CM,25831,0
input_num: 4906, guess: 4, real: 4
Sl-CM,25832,0
input_num: 2383, guess: 5, real: 5
Sl-CM,25833,0
input_num: 5832, guess: 1, real: 1
Sl-CM,25834,0
input_num: 149, guess: 26, real: 26
Sl-CM,25835,0
input_num: 100, guess: 24, real: 24
Sl-CM,25836,0
input_num: 5592, guess: 3, real: 3
Sl-CM,25837,0
input_num: 5027, guess: 11, real: 11
Sl-CM,25838,0
input_num: 3047, guess: 1, real: 1
Sl-CM,25839,0
input_num: 6014, guess: 3, real: 3
Sl-CM,25840,0
input_num: 4923, guess: 2, real: 2
Sl-CM,25841,0
input_num: 6014, guess: 4, real: 4
Sl-CM,25842,0
input_num: 2194, guess: 52, real: 52
Sl-CM,25843,0
input_num: 1811110, guess: 1, real: 1
Sl-CM,25844,0
input_num: 1075, guess: 39, real: 39
Sl-CM,25845,0
input_num: 1969, guess: 26, real: 26
Sl-CM,25846,0
input_num: 5464, guess: 1, real: 1
Sl-CM,25847,0
input_num: 5324, guess: 13, real: 13
Sl-CM,25848,0
input_num: 788, guess: 5, real: 5
Sl-CM,25849,0
input_num: 1654, guess: 8, real: 8
Sl-CM,25850,0
input_num: 6009, guess: 2, real: 2
Sl-CM,25851,0
input_num: 2194, guess: 53, real: 53
Sl-CM,25852,0
input_num: 2783, guess: 28, real: 28
Sl-CM,25853,0
input_num: 4600, guess: 7, real: 7
Sl-CM,25854,0
input_num: 3002, guess: 38, real: 38
Sl-CM,25855,0
input_num: 5469, guess: 11, real: 11
Sl-CM,25856,0
input_num: 1199, guess: 37, real: 37
Sl-CM,25857,0
input_num: 5023, guess: 11, real: 11
Sl-CM,25858,0
input_num: 3776, guess: 31, real: 31
Sl-CM,25859,0
input_num: 6023, guess: 1, real: 1
Sl-CM,25860,0
input_num: 3709, guess: 10, real: 10
Sl-CM,25861,0
input_num: 4007, guess: 20, real: 20
Sl-CM,25862,0
input_num: 29, guess: 29, real: 29
Sl-CM,25863,0
input_num: 2194, guess: 54, real: 54
Sl-CM,25864,0
input_num: 5581, guess: 11, real: 11
Sl-CM,25865,0
input_num: 6033, guess: 1, real: 1
Sl-CM,25866,0
input_num: 5782, guess: 3, real: 3
Sl-CM,25867,0
input_num: 5023, guess: 12, real: 12
Sl-CM,25868,0
input_num: 5745, guess: 12, real: 12
Sl-CM,25869,0
input_num: 29, guess: 30, real: 30
Sl-CM,25870,0
input_num: 1219, guess: 115, real: 115
Sl-CM,25871,0
input_num: 4213, guess: 42, real: 42
Sl-CM,25872,0
input_num: 255, guess: 16, real: 16
Sl-CM,25873,0
input_num: 188, guess: 40, real: 40
Sl-CM,25874,0
input_num: 3381, guess: 70, real: 70
Sl-CM,25875,0
input_num: 5387, guess: 2, real: 2
Sl-CM,25876,0
input_num: 255, guess: 17, real: 17
Sl-CM,25877,0
input_num: 255, guess: 18, real: 18
Sl-CM,25878,0
input_num: 5581, guess: 12, real: 12
Sl-CM,25879,0
input_num: 5782, guess: 4, real: 4
Sl-CM,25880,0
input_num: 3155, guess: 1, real: 1
Sl-CM,25881,0
input_num: 5581, guess: 13, real: 13
Sl-CM,25882,0
input_num: 718, guess: 61, real: 61
Sl-CM,25883,0
input_num: 1659, guess: 97, real: 97
Sl-CM,25884,0
input_num: 2194, guess: 55, real: 55
Sl-CM,25885,0
input_num: 3068, guess: 4, real: 4
